trip_id,member_casual,started_at,start_station_id,start_station_name,start_lat,start_lng,ended_at,end_station_id,end_station_name,end_lat,end_lng,trip_minutes,trip_miles
JC1864,casual,2021-01-06 13:42:42.9790,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-06 14:57:32.4610,JC052,Liberty Light Rail,40.7112423,-74.0557013,74,0.0
JC1865,member,2021-01-06 13:44:55.8950,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-06 13:47:42.2460,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2,0.22
JC1866,member,2021-01-06 13:45:40.6820,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 13:50:26.4790,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,4,0.39
JC1867,member,2021-01-06 13:46:38.3290,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-06 13:52:41.0440,JC056,Sip Ave,40.73089709786179,-74.06391263008118,6,0.0
JC1868,member,2021-01-06 13:47:58.5320,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-06 13:54:52.7070,JC023,Brunswick St,40.7241765,-74.0506564,6,0.72
JC1869,member,2021-01-06 13:53:57.0890,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-06 14:08:32.6470,JC052,Liberty Light Rail,40.7112423,-74.0557013,14,0.98
JC1870,member,2021-01-06 13:54:30.5340,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-06 14:08:10.1970,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,13,0.83
JC1871,member,2021-01-06 13:55:27.1270,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-06 14:00:58.9990,JC008,Newport Pkwy,40.7287448,-74.0321082,5,0.8
JC1872,member,2021-01-06 14:00:19.5150,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-06 14:06:44.0150,JC019,Hilltop,40.7311689,-74.0575736,6,0.52
JC1873,member,2021-01-06 14:04:48.1010,JC003,City Hall,40.7177325,-74.043845,2021-01-06 14:27:14.9660,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,22,0.32
JC1874,member,2021-01-06 14:05:52.1100,JC077,Astor Place,40.71928220070702,-74.07126188278198,2021-01-06 14:14:16.2770,JC056,Sip Ave,40.73089709786179,-74.06391263008118,8,0.89
JC1875,member,2021-01-06 14:07:19.9460,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-06 14:11:49.4370,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,4,0.56
JC1876,member,2021-01-06 14:07:52.9060,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 14:11:44.2940,JC096,York St,40.71649,-74.04105,3,0.24
JC1877,member,2021-01-06 14:08:25.1850,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-06 14:28:56.9790,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,20,1.25
JC1878,member,2021-01-06 14:10:09.9370,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-06 14:28:57.6850,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,18,1.25
JC1879,casual,2021-01-06 14:12:58.2960,JC023,Brunswick St,40.7241765,-74.0506564,2021-01-06 14:29:42.9600,JC098,Washington St,40.7242941,-74.0354826,16,0.8
JC1880,member,2021-01-06 14:13:36.6470,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-06 14:16:26.5920,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2,0.22
JC1881,casual,2021-01-06 14:23:40.3070,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-06 14:33:37.2560,JC023,Brunswick St,40.7241765,-74.0506564,9,0.93
JC1882,member,2021-01-06 14:28:40.8670,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-06 14:33:35.2290,JC055,McGinley Square,40.7253399253558,-74.06762212514877,4,0.43
JC1883,member,2021-01-06 14:36:50.2750,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-06 15:14:22.5180,JC052,Liberty Light Rail,40.7112423,-74.0557013,37,0.0
JC1884,member,2021-01-06 14:37:50.4870,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-06 14:46:38.8580,JC077,Astor Place,40.71928220070702,-74.07126188278198,8,0.89
JC1885,member,2021-01-06 14:39:42.6070,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-06 14:56:45.2130,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,17,0.43
JC1886,casual,2021-01-06 14:41:43.0530,JC104,Harborside,40.7192517,-74.034234,2021-01-15 09:59:47.0880,JC098,Washington St,40.7242941,-74.0354826,12678,0.35
JC1887,member,2021-01-06 14:51:21.5960,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-06 15:03:27.4710,JC098,Washington St,40.7242941,-74.0354826,12,1.4
JC1888,member,2021-01-06 14:52:33.6170,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-06 15:07:07.2640,JC056,Sip Ave,40.73089709786179,-74.06391263008118,14,0.0
JC1889,member,2021-01-06 14:52:43.7910,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-06 15:00:12.9650,JC052,Liberty Light Rail,40.7112423,-74.0557013,7,1.32
JC1890,member,2021-01-06 14:55:03.0860,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-06 15:04:50.6950,JC098,Washington St,40.7242941,-74.0354826,9,0.6
JC1891,member,2021-01-06 14:57:22.5200,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-06 15:53:32.5970,JC008,Newport Pkwy,40.7287448,-74.0321082,56,0.0
JC1892,member,2021-01-06 14:57:22.5550,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-06 15:00:03.2890,JC032,Newark Ave,40.72152515,-74.046304543,2,0.43
JC1893,member,2021-01-06 14:58:45.9860,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-06 15:04:42.7380,JC072,Morris Canal,40.7124188237569,-74.03852552175522,5,0.2
JC1894,member,2021-01-06 15:01:22.6870,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-06 15:06:30.0750,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,5,0.56
JC1895,member,2021-01-06 15:05:27.8890,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-06 15:07:38.5930,JC104,Harborside,40.7192517,-74.034234,2,0.18
JC1896,member,2021-01-06 15:05:32.3540,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-06 15:15:10.9190,JC009,Hamilton Park,40.727595966,-74.044247311,9,0.9
JC1897,member,2021-01-06 15:16:57.8120,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-06 15:28:34.2600,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,11,1.15
JC1898,member,2021-01-06 15:17:46.8600,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-06 15:29:51.6320,JC098,Washington St,40.7242941,-74.0354826,12,0.64
JC1899,member,2021-01-06 15:18:07.6780,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-06 15:29:49.0790,JC098,Washington St,40.7242941,-74.0354826,11,0.64
JC1900,member,2021-01-06 15:27:03.5960,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-06 15:33:51.2790,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,6,0.74
JC1901,member,2021-01-06 15:27:57.2000,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-06 15:31:05.4530,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,3,0.41
JC1902,member,2021-01-06 15:29:07.3010,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 15:32:47.3340,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,3,0.39
JC1903,member,2021-01-06 15:31:40.2250,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,2021-01-06 15:47:00.8010,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,15,0.5
JC1904,member,2021-01-06 15:33:07.4450,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-06 15:37:17.3480,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,4,0.5
JC1905,member,2021-01-06 15:35:05.5570,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-06 15:41:21.0310,JC072,Morris Canal,40.7124188237569,-74.03852552175522,6,0.43
JC1906,member,2021-01-06 15:35:16.4870,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-06 15:41:04.2100,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,5,0.55
JC1907,member,2021-01-06 15:42:15.9940,JC002,Paulus Hook,40.7141454,-74.0335519,2021-01-06 15:54:40.6450,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,12,1.55
JC1908,member,2021-01-06 15:50:31.3540,JC099,Montgomery St,40.71942,-74.05099,2021-01-06 16:11:41.3160,JC008,Newport Pkwy,40.7287448,-74.0321082,21,1.19
JC1909,member,2021-01-06 15:51:00.4750,JC099,Montgomery St,40.71942,-74.05099,2021-01-06 16:11:43.5970,JC008,Newport Pkwy,40.7287448,-74.0321082,20,1.19
JC1910,casual,2021-01-06 15:54:42.7110,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 16:30:51.8580,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,36,0.0
JC1911,member,2021-01-06 15:54:45.5100,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-06 15:57:27.7490,JC009,Hamilton Park,40.727595966,-74.044247311,2,0.34
JC1912,casual,2021-01-06 15:54:50.5940,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-06 16:53:02.3610,JC008,Newport Pkwy,40.7287448,-74.0321082,58,0.9
JC1913,casual,2021-01-06 15:56:00.2520,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-06 16:00:20.7370,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,4,0.5
JC1914,member,2021-01-06 15:57:52.9650,JC023,Brunswick St,40.7241765,-74.0506564,2021-01-06 16:00:28.8290,JC032,Newark Ave,40.72152515,-74.046304543,2,0.29
JC1915,casual,2021-01-06 15:57:57.9510,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-06 16:52:48.3810,JC008,Newport Pkwy,40.7287448,-74.0321082,54,0.9
JC1916,member,2021-01-06 15:58:46.2050,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,2021-01-06 16:02:18.4790,JC009,Hamilton Park,40.727595966,-74.044247311,3,0.42
JC1917,member,2021-01-06 15:58:56.4120,JC066,Newport PATH,40.7272235,-74.0337589,2021-01-06 16:31:27.8840,JC008,Newport Pkwy,40.7287448,-74.0321082,32,0.14
JC1918,member,2021-01-06 15:59:54.0330,JC024,Pershing Field,40.742677141,-74.051788633,2021-01-06 16:22:51.6900,JC077,Astor Place,40.71928220070702,-74.07126188278198,22,1.92
JC1919,member,2021-01-06 16:00:56.7150,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-06 16:12:48.3700,JC008,Newport Pkwy,40.7287448,-74.0321082,11,0.9
JC1920,member,2021-01-06 16:02:59.7350,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 16:08:07.4780,JC009,Hamilton Park,40.727595966,-74.044247311,5,0.56
JC1921,member,2021-01-06 16:03:33.9600,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-06 16:09:03.2690,JC009,Hamilton Park,40.727595966,-74.044247311,5,0.7
JC1922,member,2021-01-06 16:04:26.2420,JC023,Brunswick St,40.7241765,-74.0506564,2021-01-06 16:07:45.4110,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,3,0.51
JC1923,member,2021-01-06 16:08:37.8170,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-06 16:14:23.1950,JC003,City Hall,40.7177325,-74.043845,5,0.59
JC1924,member,2021-01-06 16:12:20.7150,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-06 16:17:22.0720,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,5,0.42
JC1925,member,2021-01-06 16:15:25.2830,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-06 16:19:16.3420,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,3,0.42
JC1926,member,2021-01-06 16:18:45.2850,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-06 16:30:44.0490,JC023,Brunswick St,40.7241765,-74.0506564,11,0.41
JC1927,member,2021-01-06 16:21:33.5140,JC023,Brunswick St,40.7241765,-74.0506564,2021-01-06 16:47:14.4660,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,25,0.26
JC1928,member,2021-01-06 16:22:11.7420,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-06 16:32:18.1620,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,10,0.45
JC1929,member,2021-01-06 16:22:24.5820,JC066,Newport PATH,40.7272235,-74.0337589,2021-01-06 16:30:01.4290,JC102,Grand St,40.71517767732029,-74.03768330812454,7,0.86
JC1930,member,2021-01-06 16:22:31.6250,JC066,Newport PATH,40.7272235,-74.0337589,2021-01-06 16:30:00.5100,JC102,Grand St,40.71517767732029,-74.03768330812454,7,0.86
JC1931,member,2021-01-06 16:24:06.1130,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-06 16:37:00.1330,JC008,Newport Pkwy,40.7287448,-74.0321082,12,1.69
JC1932,member,2021-01-06 16:24:24.6780,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-06 16:53:16.7640,JC099,Montgomery St,40.71942,-74.05099,28,0.18
JC1933,member,2021-01-06 16:27:54.9240,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 16:32:39.9240,JC035,Van Vorst Park,40.71848892,-74.047726625,4,0.26
JC1934,member,2021-01-06 16:28:15.9670,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-06 16:56:58.9260,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,28,0.98
JC1935,member,2021-01-06 16:28:42.8320,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-06 16:36:35.8580,JC066,Newport PATH,40.7272235,-74.0337589,7,1.0
JC1936,member,2021-01-06 16:33:16.6560,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-06 16:36:32.9620,JC056,Sip Ave,40.73089709786179,-74.06391263008118,3,0.43
JC1937,member,2021-01-06 16:39:33.1320,JC002,Paulus Hook,40.7141454,-74.0335519,2021-01-06 16:49:44.2630,JC009,Hamilton Park,40.727595966,-74.044247311,10,1.09
JC1938,member,2021-01-06 16:45:48.8790,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-06 16:59:57.1160,JC102,Grand St,40.71517767732029,-74.03768330812454,14,1.76
JC1939,member,2021-01-06 16:52:02.0100,JC006,Warren St,40.7211236,-74.03805095,2021-01-06 17:36:03.7320,JC006,Warren St,40.7211236,-74.03805095,44,0.0
JC1940,member,2021-01-06 16:52:43.7060,JC006,Warren St,40.7211236,-74.03805095,2021-01-06 17:35:52.3700,JC006,Warren St,40.7211236,-74.03805095,43,0.0
JC1941,member,2021-01-06 16:53:20.8030,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-06 16:59:32.6870,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,6,0.8
JC1942,member,2021-01-06 16:53:44.9690,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-06 16:56:37.8370,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2,0.43
JC1943,member,2021-01-06 16:54:15.9080,JC099,Montgomery St,40.71942,-74.05099,2021-01-06 16:57:43.7890,JC023,Brunswick St,40.7241765,-74.0506564,3,0.33
JC1944,member,2021-01-06 16:54:24.9170,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-06 16:59:33.2660,JC003,City Hall,40.7177325,-74.043845,5,0.67
JC1945,member,2021-01-06 16:55:47.5830,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-06 17:35:21.1120,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,39,0.62
JC1946,member,2021-01-06 16:59:35.7200,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-06 17:02:53.0140,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,3,0.39
JC1947,member,2021-01-06 17:01:01.5040,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 17:05:26.0000,JC009,Hamilton Park,40.727595966,-74.044247311,4,0.56
JC1948,member,2021-01-06 17:14:45.0300,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-06 17:21:20.9570,JC006,Warren St,40.7211236,-74.03805095,6,0.61
JC1949,member,2021-01-06 17:15:37.8840,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 17:18:36.5070,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2,0.3
JC1950,member,2021-01-06 17:17:56.3230,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,2021-01-06 17:21:33.6540,JC009,Hamilton Park,40.727595966,-74.044247311,3,0.42
JC1951,member,2021-01-06 17:20:29.6090,JC003,City Hall,40.7177325,-74.043845,2021-01-06 17:24:37.2490,JC032,Newark Ave,40.72152515,-74.046304543,4,0.29
JC1952,member,2021-01-06 17:23:49.2150,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,2021-01-06 17:29:02.3830,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,5,0.5
JC1953,member,2021-01-06 17:24:20.0690,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-06 17:29:38.7200,JC098,Washington St,40.7242941,-74.0354826,5,0.45
JC1954,member,2021-01-06 17:26:43.4770,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-06 17:29:48.3710,JC009,Hamilton Park,40.727595966,-74.044247311,3,0.31
JC1955,member,2021-01-06 17:27:16.1570,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-06 17:37:09.6660,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,9,0.56
JC1956,member,2021-01-06 17:29:53.5010,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-06 17:42:56.4080,JC103,Journal Square,40.73367,-74.0625,13,1.99
JC1957,member,2021-01-06 17:30:00.4310,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-06 17:33:49.8620,JC023,Brunswick St,40.7241765,-74.0506564,3,0.29
JC1958,member,2021-01-06 17:30:49.4880,JC099,Montgomery St,40.71942,-74.05099,2021-01-06 17:54:40.2250,JC099,Montgomery St,40.71942,-74.05099,23,0.0
JC1959,member,2021-01-06 17:32:46.2870,JC019,Hilltop,40.7311689,-74.0575736,2021-01-06 17:35:56.1570,JC103,Journal Square,40.73367,-74.0625,3,0.31
JC1960,member,2021-01-06 17:33:20.0820,JC006,Warren St,40.7211236,-74.03805095,2021-01-06 17:39:20.9240,JC038,Essex Light Rail,40.7127742,-74.0364857,6,0.58
JC1961,member,2021-01-06 17:35:11.0910,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 17:45:19.9830,JC052,Liberty Light Rail,40.7112423,-74.0557013,10,0.88
JC1962,member,2021-01-06 17:35:30.0240,JC099,Montgomery St,40.71942,-74.05099,2021-01-06 17:41:07.4080,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,5,0.42
JC1963,member,2021-01-06 17:35:37.2310,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-06 17:39:27.6080,JC003,City Hall,40.7177325,-74.043845,3,0.42
JC1964,casual,2021-01-06 17:37:03.0900,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-06 17:52:03.9430,JC009,Hamilton Park,40.727595966,-74.044247311,15,0.96
JC1965,member,2021-01-06 17:39:38.3240,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-06 17:50:38.9830,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,11,0.55
JC1966,member,2021-01-06 17:39:48.3880,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-06 17:50:32.7720,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,10,0.55
JC1967,casual,2021-01-06 17:40:02.0960,JC006,Warren St,40.7211236,-74.03805095,2021-01-06 19:12:55.3380,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,92,0.45
JC1968,member,2021-01-06 17:43:43.5630,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 17:56:52.1130,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,13,1.3
JC1969,member,2021-01-06 17:44:14.3070,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-06 17:48:18.0180,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,4,0.41
JC1970,member,2021-01-06 17:46:04.1660,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-06 17:50:41.9870,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,4,0.42
JC1971,member,2021-01-06 17:46:48.3920,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-06 17:50:40.2010,JC006,Warren St,40.7211236,-74.03805095,3,0.45
JC1972,member,2021-01-06 17:47:19.3400,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-06 17:59:13.2210,JC066,Newport PATH,40.7272235,-74.0337589,11,0.7
JC1973,member,2021-01-06 17:47:23.0440,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 17:59:09.9200,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,11,1.13
JC1974,member,2021-01-06 17:48:48.0780,JC094,Glenwood Ave,40.72755146730012,-74.07106071710587,2021-01-06 18:04:41.5630,JC009,Hamilton Park,40.727595966,-74.044247311,15,1.42
JC1975,casual,2021-01-06 17:50:31.3990,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-06 17:56:33.9000,JC008,Newport Pkwy,40.7287448,-74.0321082,6,0.65
JC1976,member,2021-01-06 17:53:16.8790,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 17:57:38.8550,JC023,Brunswick St,40.7241765,-74.0506564,4,0.51
JC1977,casual,2021-01-06 17:54:39.7140,JC006,Warren St,40.7211236,-74.03805095,2021-01-06 18:01:34.2410,JC008,Newport Pkwy,40.7287448,-74.0321082,6,0.61
JC1978,member,2021-01-06 17:55:08.2260,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-06 18:00:37.5970,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,5,0.28
JC1979,member,2021-01-06 17:56:14.4580,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-06 18:10:43.2000,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,14,1.6
JC1980,casual,2021-01-06 17:56:33.1890,JC006,Warren St,40.7211236,-74.03805095,2021-01-06 18:10:34.9550,JC008,Newport Pkwy,40.7287448,-74.0321082,14,0.61
JC1981,member,2021-01-06 18:04:00.0160,JC104,Harborside,40.7192517,-74.034234,2021-01-06 18:09:43.5140,JC072,Morris Canal,40.7124188237569,-74.03852552175522,5,0.52
JC1982,member,2021-01-06 18:04:58.2270,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-06 18:11:10.5440,JC008,Newport Pkwy,40.7287448,-74.0321082,6,0.8
JC1983,member,2021-01-06 18:05:57.7270,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-06 18:08:55.7000,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2,0.41
JC1984,member,2021-01-06 18:06:20.5140,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-06 18:47:27.3800,JC009,Hamilton Park,40.727595966,-74.044247311,41,0.0
JC1985,casual,2021-01-06 18:06:25.0710,JC104,Harborside,40.7192517,-74.034234,2021-01-06 18:16:16.4860,JC008,Newport Pkwy,40.7287448,-74.0321082,9,0.66
JC1986,casual,2021-01-06 18:06:35.1250,JC104,Harborside,40.7192517,-74.034234,2021-01-06 18:16:08.7770,JC008,Newport Pkwy,40.7287448,-74.0321082,9,0.66
JC1987,member,2021-01-06 18:07:34.6270,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-06 18:16:25.1410,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,8,0.35
